  8.3359831	  3.8531275	  8.6771081
  1.8251611	  0.6990132	  1.8539612
-12.3197142	 -9.6333535	-10.2799857
  8.7315027	  8.1960261	  7.9343262
  9.8606574	  7.2362873	  9.0871135
  0.2670493	  1.1135521	  0.6301318
 -9.4632435	 -7.3663270	 -8.7848412
  9.9523810	  8.2740600	  7.4528126
  3.7072832	  0.5588952	  2.0520897
  7.4822908	  8.2762122	  6.8414232
  8.5631929	  8.3426808	  7.9637527
 -9.8815283	 -7.4851214	 -9.4749254
 -9.8284389	 -7.2894630	 -8.9025222
  1.3688832	  1.2524813	  1.6609057
  9.8228943	  7.7999911	  8.8570368
  7.5461099	  6.2580368	  7.9436689
 -9.6727879	 -7.1709770	 -8.9313238
  9.5963471	  7.5178557	  8.3227348
 -9.9988063	 -7.3442869	 -8.3401078
  0.3665325	  1.6163956	  3.0200638
  2.0806168	  3.1026775	  2.1256405
-12.2932807	 -8.3169301	-10.0113062
  8.6891994	  7.3869230	  7.7919933
  6.9433167	  6.5211094	  6.5544418
-11.9815440	 -8.8594579	-10.7029129
  0.4319971	  1.7768806	  2.1603013
  1.3294968	  2.9888681	  1.2962948
  1.2548439	  1.3249378	  1.0373658
-10.2414072	 -7.8167736	 -9.0890253
  1.6450880	  1.9348173	  1.8234805
-10.1378206	 -7.4223332	 -9.1249007
 -8.8778532	 -7.8249302	 -9.0198533
 -0.2249676	  0.5655571	  0.5774944
 -9.8493098	 -6.9184821	 -8.6721917
-10.8664257	 -7.8496766	-10.1431686
  7.7959825	  9.2635268	  8.4419628
  8.8357362	  7.9329873	  8.4600575
  9.3619130	  8.6564013	  9.2369913
  2.0265602	  2.5376776	  2.4793602
-13.6398706	-10.3838561	-10.6856774
  9.2725330	  8.1166668	  9.2593982
  2.1205399	  1.6931336	  1.3043636
  1.3933241	  1.8157913	  1.8045592
 -9.5024538	 -7.7965088	 -9.0532810
  6.8376845	  6.3394366	  6.5995394
  9.8570424	  7.6225392	  8.8334268
-10.9558301	 -8.2177428	 -9.1084209
 10.0184650	  7.4737552	  7.6826074
-10.2214520	 -7.5878284	 -9.6429624
  5.2438858	  6.4234533	  5.9042507
  0.7959525	  0.6848734	  0.6816359
  0.8970567	  1.3210958	  1.0517523
  1.7555120	  2.6077896	  1.9739670
  7.8905202	  8.3622466	  8.1467906
 -9.9827930	 -7.5128683	 -8.5674398
  1.2573593	  2.8809848	  1.5899113
  0.8671180	  1.5493660	  0.8944571
  9.8891468	  8.2340015	  9.8489430
-11.0118085	 -8.8572470	 -9.0329702
-11.6526104	 -9.4379401	-10.3664929
 10.6846632	  8.6285048	  8.8428329
 10.5055182	  7.6637510	  9.3488455
-10.1975242	 -7.2251653	 -8.9649420
  1.7551792	  1.6492612	  1.3819225
-10.8664183	 -8.5194673	-11.0720810
  9.4105307	  8.2265514	  9.6302141
  0.3619684	  1.6484516	  1.3148642
  8.2547638	  7.7773795	  8.0454942
  0.9425269	  1.2968271	  0.6355195
  9.8220691	  8.4062806	  8.9726918
-10.4632354	 -6.9076437	-10.0455931
  9.6041359	  8.5015204	  8.6000952
 -9.8621795	 -7.5004510	 -8.8755471
  8.2821143	  8.6815352	  7.9805962
  1.7452672	  2.5468036	  3.3305128
  0.5354423	  0.7168952	  0.7519087
-10.1462247	 -8.0192246	 -9.4114606
  8.3397073	  6.6766794	  7.9099350
  0.7062740	  1.2999953	  1.0314037
  9.8818163	  8.0186255	  9.3333709
  1.5730555	  0.4383000	  1.2943352
  1.1726597	  1.2442965	  1.3709186
  9.8625521	  8.3516235	  8.7013819
  9.4322281	  7.9229213	  8.6670243
  8.4562734	  7.4770825	  7.7212107
  0.8357895	  1.6554275	  1.3021275
  0.1744634	  1.5338432	  1.0156563
 10.2453247	  8.5030135	  9.3771368
  9.5814870	  8.3636844	  9.2376455
-11.5597549	 -7.8719613	-10.3202236
-10.5091414	 -8.7131834	-10.4574457
-10.4060802	 -8.3300885	 -9.0159665
  9.9910102	  8.7218587	  8.7416628
  1.3564510	  1.7163421	  1.9046104
-13.2215676	 -8.9498538	-10.4645240
  1.3168678	  2.8946420	  1.9119172
  9.5936267	  8.0330872	  9.2676821
  0.8000056	  1.3268103	  1.1379294
  9.8219222	  8.3749322	  8.8038513
-10.2118166	 -6.2038147	-10.8809755
